after,after_request_id,after_request_sequence,after_status,alias,before,before_request_id,before_request_sequence,before_status,block,both_measured,included,order_sequence,painter_id,template_id,weight
style_instruction,b0000-R1-alfred_sisley-style_instruction-gpt-image-2,195,measured,gpt-image-2,by_name,b0000-R1-alfred_sisley-by_name-gpt-image-2,196,measured,0,True,True,195,alfred_sisley,R1,0.015625
style_instruction,b0000-R2-alfred_sisley-style_instruction-gpt-image-2,233,measured,gpt-image-2,by_name,b0000-R2-alfred_sisley-by_name-gpt-image-2,231,measured,0,True,True,231,alfred_sisley,R2,0.015625
style_instruction,b0000-R3-alfred_sisley-style_instruction-gpt-image-2,348,measured,gpt-image-2,by_name,b0000-R3-alfred_sisley-by_name-gpt-image-2,349,measured,0,True,True,348,alfred_sisley,R3,0.015625
style_instruction,b0000-R4-alfred_sisley-style_instruction-gpt-image-2,130,measured,gpt-image-2,by_name,b0000-R4-alfred_sisley-by_name-gpt-image-2,129,measured,0,True,True,129,alfred_sisley,R4,0.015625
style_instruction,b0000-L1-alfred_sisley-style_instruction-gpt-image-2,120,measured,gpt-image-2,by_name,b0000-L1-alfred_sisley-by_name-gpt-image-2,121,measured,0,True,True,120,alfred_sisley,L1,0.015625
style_instruction,b0000-L2-alfred_sisley-style_instruction-gpt-image-2,74,measured,gpt-image-2,by_name,b0000-L2-alfred_sisley-by_name-gpt-image-2,72,measured,0,True,True,72,alfred_sisley,L2,0.015625
style_instruction,b0000-L3-alfred_sisley-style_instruction-gpt-image-2,269,measured,gpt-image-2,by_name,b0000-L3-alfred_sisley-by_name-gpt-image-2,268,measured,0,True,True,268,alfred_sisley,L3,0.015625
style_instruction,b0000-L4-alfred_sisley-style_instruction-gpt-image-2,160,measured,gpt-image-2,by_name,b0000-L4-alfred_sisley-by_name-gpt-image-2,161,measured,0,True,True,160,alfred_sisley,L4,0.015625
style_instruction,b0001-W1-alfred_sisley-style_instruction-gpt-image-2,658,measured,gpt-image-2,by_name,b0001-W1-alfred_sisley-by_name-gpt-image-2,659,measured,1,True,True,658,alfred_sisley,W1,0.015625
style_instruction,b0001-W2-alfred_sisley-style_instruction-gpt-image-2,563,measured,gpt-image-2,by_name,b0001-W2-alfred_sisley-by_name-gpt-image-2,562,measured,1,True,True,562,alfred_sisley,W2,0.015625
style_instruction,b0001-W3-alfred_sisley-style_instruction-gpt-image-2,745,measured,gpt-image-2,by_name,b0001-W3-alfred_sisley-by_name-gpt-image-2,746,measured,1,True,True,745,alfred_sisley,W3,0.015625
style_instruction,b0001-W4-alfred_sisley-style_instruction-gpt-image-2,767,measured,gpt-image-2,by_name,b0001-W4-alfred_sisley-by_name-gpt-image-2,766,measured,1,True,True,766,alfred_sisley,W4,0.015625
style_instruction,b0001-B1-alfred_sisley-style_instruction-gpt-image-2,595,measured,gpt-image-2,by_name,b0001-B1-alfred_sisley-by_name-gpt-image-2,594,measured,1,True,True,594,alfred_sisley,B1,0.015625
style_instruction,b0001-B2-alfred_sisley-style_instruction-gpt-image-2,496,measured,gpt-image-2,by_name,b0001-B2-alfred_sisley-by_name-gpt-image-2,497,measured,1,True,True,496,alfred_sisley,B2,0.015625
style_instruction,b0001-B3-alfred_sisley-style_instruction-gpt-image-2,645,measured,gpt-image-2,by_name,b0001-B3-alfred_sisley-by_name-gpt-image-2,647,measured,1,True,True,645,alfred_sisley,B3,0.015625
style_instruction,b0001-B4-alfred_sisley-style_instruction-gpt-image-2,613,measured,gpt-image-2,by_name,b0001-B4-alfred_sisley-by_name-gpt-image-2,614,measured,1,True,True,613,alfred_sisley,B4,0.015625
style_instruction,b0001-R1-alfred_sisley-style_instruction-gpt-image-2,856,measured,gpt-image-2,by_name,b0001-R1-alfred_sisley-by_name-gpt-image-2,855,measured,1,True,True,855,alfred_sisley,R1,0.015625
style_instruction,b0001-R2-alfred_sisley-style_instruction-gpt-image-2,506,measured,gpt-image-2,by_name,b0001-R2-alfred_sisley-by_name-gpt-image-2,505,measured,1,True,True,505,alfred_sisley,R2,0.015625
style_instruction,b0001-R3-alfred_sisley-style_instruction-gpt-image-2,633,measured,gpt-image-2,by_name,b0001-R3-alfred_sisley-by_name-gpt-image-2,635,measured,1,True,True,633,alfred_sisley,R3,0.015625
style_instruction,b0001-R4-alfred_sisley-style_instruction-gpt-image-2,502,measured,gpt-image-2,by_name,b0001-R4-alfred_sisley-by_name-gpt-image-2,501,measured,1,True,True,501,alfred_sisley,R4,0.015625
style_instruction,b0001-L1-alfred_sisley-style_instruction-gpt-image-2,591,measured,gpt-image-2,by_name,b0001-L1-alfred_sisley-by_name-gpt-image-2,593,measured,1,True,True,591,alfred_sisley,L1,0.015625
style_instruction,b0001-L2-alfred_sisley-style_instruction-gpt-image-2,486,measured,gpt-image-2,by_name,b0001-L2-alfred_sisley-by_name-gpt-image-2,488,measured,1,True,True,486,alfred_sisley,L2,0.015625
style_instruction,b0001-L3-alfred_sisley-style_instruction-gpt-image-2,706,measured,gpt-image-2,by_name,b0001-L3-alfred_sisley-by_name-gpt-image-2,707,measured,1,True,True,706,alfred_sisley,L3,0.015625
style_instruction,b0001-L4-alfred_sisley-style_instruction-gpt-image-2,882,measured,gpt-image-2,by_name,b0001-L4-alfred_sisley-by_name-gpt-image-2,883,measured,1,True,True,882,alfred_sisley,L4,0.015625
style_instruction,b0002-W1-alfred_sisley-style_instruction-gpt-image-2,1174,measured,gpt-image-2,by_name,b0002-W1-alfred_sisley-by_name-gpt-image-2,1175,measured,2,True,True,1174,alfred_sisley,W1,0.015625
style_instruction,b0002-W2-alfred_sisley-style_instruction-gpt-image-2,1237,measured,gpt-image-2,by_name,b0002-W2-alfred_sisley-by_name-gpt-image-2,1238,measured,2,True,True,1237,alfred_sisley,W2,0.015625
style_instruction,b0002-W3-alfred_sisley-style_instruction-gpt-image-2,1404,measured,gpt-image-2,by_name,b0002-W3-alfred_sisley-by_name-gpt-image-2,1406,measured,2,True,True,1404,alfred_sisley,W3,0.015625
style_instruction,b0002-W4-alfred_sisley-style_instruction-gpt-image-2,1274,measured,gpt-image-2,by_name,b0002-W4-alfred_sisley-by_name-gpt-image-2,1273,measured,2,True,True,1273,alfred_sisley,W4,0.015625
style_instruction,b0002-B1-alfred_sisley-style_instruction-gpt-image-2,1069,measured,gpt-image-2,by_name,b0002-B1-alfred_sisley-by_name-gpt-image-2,1068,measured,2,True,True,1068,alfred_sisley,B1,0.015625
style_instruction,b0002-B2-alfred_sisley-style_instruction-gpt-image-2,1026,measured,gpt-image-2,by_name,b0002-B2-alfred_sisley-by_name-gpt-image-2,1027,measured,2,True,True,1026,alfred_sisley,B2,0.015625
style_instruction,b0002-B3-alfred_sisley-style_instruction-gpt-image-2,989,measured,gpt-image-2,by_name,b0002-B3-alfred_sisley-by_name-gpt-image-2,988,measured,2,True,True,988,alfred_sisley,B3,0.015625
style_instruction,b0002-B4-alfred_sisley-style_instruction-gpt-image-2,1169,measured,gpt-image-2,by_name,b0002-B4-alfred_sisley-by_name-gpt-image-2,1167,measured,2,True,True,1167,alfred_sisley,B4,0.015625
style_instruction,b0002-R1-alfred_sisley-style_instruction-gpt-image-2,1307,measured,gpt-image-2,by_name,b0002-R1-alfred_sisley-by_name-gpt-image-2,1305,measured,2,True,True,1305,alfred_sisley,R1,0.015625
style_instruction,b0002-R2-alfred_sisley-style_instruction-gpt-image-2,1044,measured,gpt-image-2,by_name,b0002-R2-alfred_sisley-by_name-gpt-image-2,1045,measured,2,True,True,1044,alfred_sisley,R2,0.015625
style_instruction,b0002-R3-alfred_sisley-style_instruction-gpt-image-2,1152,measured,gpt-image-2,by_name,b0002-R3-alfred_sisley-by_name-gpt-image-2,1153,measured,2,True,True,1152,alfred_sisley,R3,0.015625
style_instruction,b0002-R4-alfred_sisley-style_instruction-gpt-image-2,1422,measured,gpt-image-2,by_name,b0002-R4-alfred_sisley-by_name-gpt-image-2,1423,measured,2,True,True,1422,alfred_sisley,R4,0.015625
style_instruction,b0002-L1-alfred_sisley-style_instruction-gpt-image-2,1095,measured,gpt-image-2,by_name,b0002-L1-alfred_sisley-by_name-gpt-image-2,1097,measured,2,True,True,1095,alfred_sisley,L1,0.015625
style_instruction,b0002-L2-alfred_sisley-style_instruction-gpt-image-2,1177,measured,gpt-image-2,by_name,b0002-L2-alfred_sisley-by_name-gpt-image-2,1178,measured,2,True,True,1177,alfred_sisley,L2,0.015625
style_instruction,b0002-L3-alfred_sisley-style_instruction-gpt-image-2,1151,measured,gpt-image-2,by_name,b0002-L3-alfred_sisley-by_name-gpt-image-2,1150,measured,2,True,True,1150,alfred_sisley,L3,0.015625
style_instruction,b0002-L4-alfred_sisley-style_instruction-gpt-image-2,1396,measured,gpt-image-2,by_name,b0002-L4-alfred_sisley-by_name-gpt-image-2,1397,measured,2,True,True,1396,alfred_sisley,L4,0.015625
style_instruction,b0003-W1-alfred_sisley-style_instruction-gpt-image-2,1583,measured,gpt-image-2,by_name,b0003-W1-alfred_sisley-by_name-gpt-image-2,1582,measured,3,True,True,1582,alfred_sisley,W1,0.015625
style_instruction,b0003-W2-alfred_sisley-style_instruction-gpt-image-2,1831,measured,gpt-image-2,by_name,b0003-W2-alfred_sisley-by_name-gpt-image-2,1830,measured,3,True,True,1830,alfred_sisley,W2,0.015625
style_instruction,b0003-W3-alfred_sisley-style_instruction-gpt-image-2,1498,measured,gpt-image-2,by_name,b0003-W3-alfred_sisley-by_name-gpt-image-2,1499,measured,3,True,True,1498,alfred_sisley,W3,0.015625
style_instruction,b0003-W4-alfred_sisley-style_instruction-gpt-image-2,1549,measured,gpt-image-2,by_name,b0003-W4-alfred_sisley-by_name-gpt-image-2,1548,measured,3,True,True,1548,alfred_sisley,W4,0.015625
style_instruction,b0003-B1-alfred_sisley-style_instruction-gpt-image-2,1624,measured,gpt-image-2,by_name,b0003-B1-alfred_sisley-by_name-gpt-image-2,1625,measured,3,True,True,1624,alfred_sisley,B1,0.015625
style_instruction,b0003-B2-alfred_sisley-style_instruction-gpt-image-2,1607,measured,gpt-image-2,by_name,b0003-B2-alfred_sisley-by_name-gpt-image-2,1606,measured,3,True,True,1606,alfred_sisley,B2,0.015625
style_instruction,b0003-B3-alfred_sisley-style_instruction-gpt-image-2,1661,measured,gpt-image-2,by_name,b0003-B3-alfred_sisley-by_name-gpt-image-2,1660,measured,3,True,True,1660,alfred_sisley,B3,0.015625
style_instruction,b0003-B4-alfred_sisley-style_instruction-gpt-image-2,1464,measured,gpt-image-2,by_name,b0003-B4-alfred_sisley-by_name-gpt-image-2,1466,measured,3,True,True,1464,alfred_sisley,B4,0.015625
style_instruction,b0003-R1-alfred_sisley-style_instruction-gpt-image-2,1890,measured,gpt-image-2,by_name,b0003-R1-alfred_sisley-by_name-gpt-image-2,1891,measured,3,True,True,1890,alfred_sisley,R1,0.015625
style_instruction,b0003-R2-alfred_sisley-style_instruction-gpt-image-2,1667,measured,gpt-image-2,by_name,b0003-R2-alfred_sisley-by_name-gpt-image-2,1666,measured,3,True,True,1666,alfred_sisley,R2,0.015625
style_instruction,b0003-R3-alfred_sisley-style_instruction-gpt-image-2,1612,measured,gpt-image-2,by_name,b0003-R3-alfred_sisley-by_name-gpt-image-2,1611,measured,3,True,True,1611,alfred_sisley,R3,0.015625
style_instruction,b0003-R4-alfred_sisley-style_instruction-gpt-image-2,1839,measured,gpt-image-2,by_name,b0003-R4-alfred_sisley-by_name-gpt-image-2,1840,measured,3,True,True,1839,alfred_sisley,R4,0.015625
style_instruction,b0003-L1-alfred_sisley-style_instruction-gpt-image-2,1616,measured,gpt-image-2,by_name,b0003-L1-alfred_sisley-by_name-gpt-image-2,1615,measured,3,True,True,1615,alfred_sisley,L1,0.015625
style_instruction,b0003-L2-alfred_sisley-style_instruction-gpt-image-2,1722,measured,gpt-image-2,by_name,b0003-L2-alfred_sisley-by_name-gpt-image-2,1723,measured,3,True,True,1722,alfred_sisley,L2,0.015625
style_instruction,b0003-L3-alfred_sisley-style_instruction-gpt-image-2,1801,measured,gpt-image-2,by_name,b0003-L3-alfred_sisley-by_name-gpt-image-2,1802,measured,3,True,True,1801,alfred_sisley,L3,0.015625
style_instruction,b0003-L4-alfred_sisley-style_instruction-gpt-image-2,1740,measured,gpt-image-2,by_name,b0003-L4-alfred_sisley-by_name-gpt-image-2,1742,measured,3,True,True,1740,alfred_sisley,L4,0.015625
style_aspects,b0000-W1-alfred_sisley-style_aspects-gpt-image-2,368,measured,gpt-image-2,style_instruction,b0000-W1-alfred_sisley-style_instruction-gpt-image-2,367,measured,0,True,True,367,alfred_sisley,W1,0.015625
style_aspects,b0000-W2-alfred_sisley-style_aspects-gpt-image-2,433,measured,gpt-image-2,style_instruction,b0000-W2-alfred_sisley-style_instruction-gpt-image-2,434,measured,0,True,True,433,alfred_sisley,W2,0.015625
style_aspects,b0000-W3-alfred_sisley-style_aspects-gpt-image-2,386,measured,gpt-image-2,style_instruction,b0000-W3-alfred_sisley-style_instruction-gpt-image-2,384,measured,0,True,True,384,alfred_sisley,W3,0.015625
style_aspects,b0000-W4-alfred_sisley-style_aspects-gpt-image-2,145,measured,gpt-image-2,style_instruction,b0000-W4-alfred_sisley-style_instruction-gpt-image-2,144,measured,0,True,True,144,alfred_sisley,W4,0.015625
style_aspects,b0000-B1-alfred_sisley-style_aspects-gpt-image-2,2,measured,gpt-image-2,style_instruction,b0000-B1-alfred_sisley-style_instruction-gpt-image-2,0,measured,0,True,True,0,alfred_sisley,B1,0.015625
style_aspects,b0000-B2-alfred_sisley-style_aspects-gpt-image-2,184,measured,gpt-image-2,style_instruction,b0000-B2-alfred_sisley-style_instruction-gpt-image-2,183,measured,0,True,True,183,alfred_sisley,B2,0.015625
style_aspects,b0000-B3-alfred_sisley-style_aspects-gpt-image-2,19,measured,gpt-image-2,style_instruction,b0000-B3-alfred_sisley-style_instruction-gpt-image-2,18,measured,0,True,True,18,alfred_sisley,B3,0.015625
style_aspects,b0000-B4-alfred_sisley-style_aspects-gpt-image-2,319,measured,gpt-image-2,style_instruction,b0000-B4-alfred_sisley-style_instruction-gpt-image-2,320,measured,0,True,True,319,alfred_sisley,B4,0.015625
style_aspects,b0000-R1-alfred_sisley-style_aspects-gpt-image-2,197,measured,gpt-image-2,style_instruction,b0000-R1-alfred_sisley-style_instruction-gpt-image-2,195,measured,0,True,True,195,alfred_sisley,R1,0.015625
style_aspects,b0000-R2-alfred_sisley-style_aspects-gpt-image-2,232,measured,gpt-image-2,style_instruction,b0000-R2-alfred_sisley-style_instruction-gpt-image-2,233,measured,0,True,True,232,alfred_sisley,R2,0.015625
style_aspects,b0000-R3-alfred_sisley-style_aspects-gpt-image-2,350,measured,gpt-image-2,style_instruction,b0000-R3-alfred_sisley-style_instruction-gpt-image-2,348,measured,0,True,True,348,alfred_sisley,R3,0.015625
style_aspects,b0000-R4-alfred_sisley-style_aspects-gpt-image-2,131,measured,gpt-image-2,style_instruction,b0000-R4-alfred_sisley-style_instruction-gpt-image-2,130,measured,0,True,True,130,alfred_sisley,R4,0.015625
style_aspects,b0000-L1-alfred_sisley-style_aspects-gpt-image-2,122,measured,gpt-image-2,style_instruction,b0000-L1-alfred_sisley-style_instruction-gpt-image-2,120,measured,0,True,True,120,alfred_sisley,L1,0.015625
style_aspects,b0000-L2-alfred_sisley-style_aspects-gpt-image-2,73,measured,gpt-image-2,style_instruction,b0000-L2-alfred_sisley-style_instruction-gpt-image-2,74,measured,0,True,True,73,alfred_sisley,L2,0.015625
style_aspects,b0000-L3-alfred_sisley-style_aspects-gpt-image-2,267,measured,gpt-image-2,style_instruction,b0000-L3-alfred_sisley-style_instruction-gpt-image-2,269,measured,0,True,True,267,alfred_sisley,L3,0.015625
style_aspects,b0000-L4-alfred_sisley-style_aspects-gpt-image-2,159,measured,gpt-image-2,style_instruction,b0000-L4-alfred_sisley-style_instruction-gpt-image-2,160,measured,0,True,True,159,alfred_sisley,L4,0.015625
style_aspects,b0001-W1-alfred_sisley-style_aspects-gpt-image-2,657,measured,gpt-image-2,style_instruction,b0001-W1-alfred_sisley-style_instruction-gpt-image-2,658,measured,1,True,True,657,alfred_sisley,W1,0.015625
style_aspects,b0001-W2-alfred_sisley-style_aspects-gpt-image-2,561,measured,gpt-image-2,style_instruction,b0001-W2-alfred_sisley-style_instruction-gpt-image-2,563,measured,1,True,True,561,alfred_sisley,W2,0.015625
style_aspects,b0001-W3-alfred_sisley-style_aspects-gpt-image-2,744,measured,gpt-image-2,style_instruction,b0001-W3-alfred_sisley-style_instruction-gpt-image-2,745,measured,1,True,True,744,alfred_sisley,W3,0.015625
style_aspects,b0001-W4-alfred_sisley-style_aspects-gpt-image-2,765,measured,gpt-image-2,style_instruction,b0001-W4-alfred_sisley-style_instruction-gpt-image-2,767,measured,1,True,True,765,alfred_sisley,W4,0.015625
style_aspects,b0001-B1-alfred_sisley-style_aspects-gpt-image-2,596,measured,gpt-image-2,style_instruction,b0001-B1-alfred_sisley-style_instruction-gpt-image-2,595,measured,1,True,True,595,alfred_sisley,B1,0.015625
style_aspects,b0001-B2-alfred_sisley-style_aspects-gpt-image-2,495,measured,gpt-image-2,style_instruction,b0001-B2-alfred_sisley-style_instruction-gpt-image-2,496,measured,1,True,True,495,alfred_sisley,B2,0.015625
style_aspects,b0001-B3-alfred_sisley-style_aspects-gpt-image-2,646,measured,gpt-image-2,style_instruction,b0001-B3-alfred_sisley-style_instruction-gpt-image-2,645,measured,1,True,True,645,alfred_sisley,B3,0.015625
style_aspects,b0001-B4-alfred_sisley-style_aspects-gpt-image-2,612,measured,gpt-image-2,style_instruction,b0001-B4-alfred_sisley-style_instruction-gpt-image-2,613,measured,1,True,True,612,alfred_sisley,B4,0.015625
style_aspects,b0001-R1-alfred_sisley-style_aspects-gpt-image-2,857,measured,gpt-image-2,style_instruction,b0001-R1-alfred_sisley-style_instruction-gpt-image-2,856,measured,1,True,True,856,alfred_sisley,R1,0.015625
style_aspects,b0001-R2-alfred_sisley-style_aspects-gpt-image-2,504,measured,gpt-image-2,style_instruction,b0001-R2-alfred_sisley-style_instruction-gpt-image-2,506,measured,1,True,True,504,alfred_sisley,R2,0.015625
style_aspects,b0001-R3-alfred_sisley-style_aspects-gpt-image-2,634,measured,gpt-image-2,style_instruction,b0001-R3-alfred_sisley-style_instruction-gpt-image-2,633,measured,1,True,True,633,alfred_sisley,R3,0.015625
style_aspects,b0001-R4-alfred_sisley-style_aspects-gpt-image-2,503,measured,gpt-image-2,style_instruction,b0001-R4-alfred_sisley-style_instruction-gpt-image-2,502,measured,1,True,True,502,alfred_sisley,R4,0.015625
style_aspects,b0001-L1-alfred_sisley-style_aspects-gpt-image-2,592,measured,gpt-image-2,style_instruction,b0001-L1-alfred_sisley-style_instruction-gpt-image-2,591,measured,1,True,True,591,alfred_sisley,L1,0.015625
style_aspects,b0001-L2-alfred_sisley-style_aspects-gpt-image-2,487,measured,gpt-image-2,style_instruction,b0001-L2-alfred_sisley-style_instruction-gpt-image-2,486,measured,1,True,True,486,alfred_sisley,L2,0.015625
style_aspects,b0001-L3-alfred_sisley-style_aspects-gpt-image-2,705,measured,gpt-image-2,style_instruction,b0001-L3-alfred_sisley-style_instruction-gpt-image-2,706,measured,1,True,True,705,alfred_sisley,L3,0.015625
